"periodo","estu_tipodocumento","estu_consecutivo","cole_area_ubicacion","cole_bilingue","cole_calendario","cole_caracter","cole_cod_dane_establecimiento","cole_cod_dane_sede","cole_cod_depto_ubicacion","cole_cod_mcpio_ubicacion","cole_codigo_icfes","cole_depto_ubicacion","cole_genero","cole_jornada","cole_mcpio_ubicacion","cole_naturaleza","cole_nombre_establecimiento","cole_nombre_sede","cole_sede_principal","estu_cod_depto_presentacion","estu_cod_mcpio_presentacion","estu_cod_reside_depto","estu_cod_reside_mcpio","estu_depto_presentacion","estu_depto_reside","estu_estadoinvestigacion","estu_estudiante","estu_fechanacimiento","estu_genero","estu_mcpio_presentacion","estu_mcpio_reside","estu_nacionalidad","estu_pais_reside","estu_privado_libertad","fami_cuartoshogar","fami_educacionmadre","fami_educacionpadre","fami_estratovivienda","fami_personashogar","fami_tieneautomovil","fami_tienecomputador","fami_tieneinternet","fami_tienelavadora","desemp_ingles","punt_ingles","punt_matematicas","punt_sociales_ciudadanas","punt_c_naturales","punt_lectura_critica","punt_global"
"20172","CC","SB11201720370132","URBANO","","A","ACADÉMICO","419110002026","419110002026","19","19110","142711","CAUCA","MIXTO","SABATINA","BUENOS AIRES","NO OFICIAL","INSTITUCION COMUNITARIA SIN FRONTERAS LA BALSA","INSTITUCION COMUNITARIA SIN FRONTERAS LA BALSA","S","19","19698","19","19110","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/10/1996","M","SANTANDER DE QUILICHAO","BUENOS AIRES","COLOMBIA","COLOMBIA","N","Cuatro","","","","5 a 6","No","No","","No","A-","46","30","37","36","31","172"
"20152","TI","SB11201520023932","RURAL","N","A","TÉCNICO","219100003050","219100002509","19","19100","050633","CAUCA","MIXTO","COMPLETA","BOLIVAR","OFICIAL","INSTITUCION EDUCATIVA TECNICA AGROPECUARIA NUESTRA SENORA DE LOS REMEDIOS","COLEGIO DEPARTAMENTAL NUESTRA SENORA DE LOS REMEDIOS","S","19","19100","19","19100","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/10/1998","F","BOLÍVAR","BOLÍVAR","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A1","49","42","41","45","45","218"
"20172","CC","SB11201720388944","URBANO","N","A","ACADÉMICO","119001002187","119001002187","19","19001","194241","CAUCA","MIXTO","SABATINA","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA LOS COMUNEROS","SEDE LOS COMUNEROS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/05/1999","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 3","7 a 8","No","Si","Si","Si","A-","47","39","45","42","50","221"
"20122","TI","SB11201220549937","RURAL","N","A","TÉCNICO","219548000809","219548000809","19","19548","117655","CAUCA","MIXTO","MAÑANA","PIENDAMÓ - TUNÍA","OFICIAL","INSTITUCION EDUCATIVA EL CARMEN","EL CARMEN (sede principal)","S","19","19548","19","19548","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/09/1995","F","PIENDAMÓ - TUNÍA","PIENDAMÓ - TUNÍA","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A1","43","34","","","",""
"20194","TI","SB11201940148542","RURAL","N","A","TÉCNICO","219780011418","219780011418","19","19780","376624","CAUCA","MIXTO","MAÑANA","SUÁREZ","OFICIAL","I.E. SANTA ROSA DE LIMA","SANTA ROSA DE LIMA (sede principal)","S","19","19780","19","19780","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","16/08/2002","F","SUÁREZ","SUÁREZ","COLOMBIA","COLOMBIA","N","Uno","Primaria incompleta","Primaria completa","Sin Estrato","3 a 4","No","Si","No","No","A1","49","48","45","44","45","229"
"20194","TI","SB11201940148542","RURAL","N","A","TÉCNICO","219780011418","219780011418","19","19780","376624","CAUCA","MIXTO","MAÑANA","SUÁREZ","OFICIAL","I.E. SANTA ROSA DE LIMA","SANTA ROSA DE LIMA (sede principal)","S","19","19780","19","19780","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","16/08/2002","F","SUÁREZ","SUÁREZ","COLOMBIA","COLOMBIA","N","Uno","Primaria incompleta","Primaria completa","Sin Estrato","3 a 4","No","Si","No","No","A1","49","48","45","44","45","229"
"20151","TI","SB11201510092190","URBANO","N","A","ACADÉMICO","119001004023","119001002039","19","19001","036277","CAUCA","MIXTO","NOCHE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA JOHN F. KENNEDY","SEDE JOHN F KENNEDY","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/07/1997","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria completa","Primaria incompleta","Estrato 2","Cuatro","No","No","No","No","A-","47","48","49","48","52","245"
"20112","TI","SB11201120424979","URBANO","","A","ACADÉMICO","319001004677","319001004677","19","19001","131599","CAUCA","MIXTO","TARDE","POPAYÁN","NO OFICIAL","COLEGIO INSTITUTO  BOLIVARIANO","COLEGIO INSTITUTO  BOLIVARIANO - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","05/10/1993","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Educación profesional completa","Secundaria (Bachillerato) completa","Estrato 2","Cuatro","No","Si","Si","Si","A1","47","42","","","",""
"20102","TI","SB11201020431718","URBANO","N","A","TÉCNICO","119807000109","119807000109","19","19807","029371","CAUCA","MIXTO","MAÑANA","TIMBÍO","OFICIAL","I.E. SAN ANTONIO DE PADUA","SAN ANTONIO DE PADUA (sede principal)","S","19","19001","19","19807","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/10/1993","F","POPAYÁN","TIMBÍO","COLOMBIA","COLOMBIA","N","Dos","Primaria completa","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A-","48.42","50.67","","","",""
"20122","CC","SB11201220537613","URBANO","N","A","ACADÉMICO","319548000820","319548000820","19","19548","093559","CAUCA","MIXTO","SABATINA","PIENDAMÓ - TUNÍA","NO OFICIAL","BACHILLERATO ACADEMICO PARA ADULTOS ALHERSAN","BACHILLERATO ACADEMICO PARA ADULTOS ALHERSAN","S","19","19548","19","19548","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","15/08/1970","F","PIENDAMÓ - TUNÍA","PIENDAMÓ - TUNÍA","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Cuatro","No","No","No","No","A-","39","45","","","",""
"20152","TI","SB11201520361565","URBANO","N","A","ACADÉMICO","119001002195","119001002195","19","19001","109793","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA ANTONIO GARCIA PAREDES","SEDE ANTONIO GARCIA PAREDES","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","07/12/1997","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Técnica o tecnológica incompleta","Secundaria (Bachillerato) completa","Estrato 2","Cuatro","No","No","No","No","A-","41","47","52","44","48","236"
"20112","TI","SB11201120536404","URBANO","","A","TÉCNICO","119622000226","119622000226","19","19622","134676","CAUCA","MIXTO","MAÑANA","ROSAS","OFICIAL","INSTITUCION EDUCATIVA MADRE CARIDAD BRADER","MADRE CARIDAD BRADER (sede principal)","S","19","19001","19","19622","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","21/08/1994","F","POPAYÁN","ROSAS","COLOMBIA","COLOMBIA","N","Dos","Educación profesional completa","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A-","43","39","","","",""
"20152","CC","SB11201520577910","URBANO","S","A","TÉCNICO","119809001358","119809001358","19","19809","007542","CAUCA","MIXTO","MAÑANA","TIMBIQUI","OFICIAL","INSTITUCION EDUCATIVA AGRICOLA JUSTINIANO OCORO","INSTITUTO TECNICO AGRICOLA JUSTINIANO OCORO","S","19","19809","19","19809","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/07/1995","F","TIMBIQUÍ","TIMBIQUÍ","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Estrato 1","Seis","No","No","No","No","A-","44","36","39","39","36","190"
"20172","CC","SB11201720247553","RURAL","N","A","TÉCNICO","219821000663","219821000663","19","19821","377812","CAUCA","MIXTO","COMPLETA","TORIBIO","OFICIAL","I.E.A. INDIGENA QUINTIN LAME","I.E.A. INDIGENA QUINTIN LAME - SEDE PRINCIPAL","S","19","19698","19","19821","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","14/11/1997","M","SANTANDER DE QUILICHAO","TORIBÍO","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 2","9 o más","No","No","No","No","A-","38","36","42","48","43","210"
"20112","CR","SB11201120564883","RURAL","N","A","TÉCNICO","219824000982","219824000982","19","19824","095570","CAUCA","MIXTO","MAÑANA","TOTORÓ","OFICIAL","INSTITUCION EDUCATIVA AGROINDUSTRIAL VICTOR MANUEL CHAUX VILLAMIL","VICTOR MANUEL CHAUX VILLAMIL (sede principal)","S","19","19001","19","19824","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/03/1993","M","POPAYÁN","TOTORÓ","COLOMBIA","COLOMBIA","N","Cinco","Primaria incompleta","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A1","49","46","","","",""
"20194","TI","SB11201940302927","RURAL","N","A","ACADÉMICO","219130000446","219130000446","19","19130","189431","CAUCA","MIXTO","COMPLETA","CAJIBÍO","OFICIAL","I.E. LA LAGUNA DINDE ANTES (C.E. LA LAGUNA DINDE)","LA LAGUNA DINDE (sede principal)","S","19","19001","19","19130","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/02/2003","M","POPAYÁN","CAJIBÍO","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","No","A-","36","40","29","37","41","183"
"20194","TI","SB11201940302927","RURAL","N","A","ACADÉMICO","219130000446","219130000446","19","19130","189431","CAUCA","MIXTO","COMPLETA","CAJIBÍO","OFICIAL","I.E. LA LAGUNA DINDE ANTES (C.E. LA LAGUNA DINDE)","LA LAGUNA DINDE (sede principal)","S","19","19001","19","19130","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","08/02/2003","M","POPAYÁN","CAJIBÍO","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","3 a 4","No","No","No","No","A-","36","40","29","37","41","183"
"20152","TI","SB11201520241685","RURAL","N","A","TÉCNICO","219001001045","219001001045","19","19001","120741","CAUCA","MIXTO","MAÑANA","POPAYAN","OFICIAL","INSTITUCIÓN EDUCATIVA NOR- OCCIDENTE -  LA TETILLA","SEDE NOROCCIDENTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/12/1998","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Ninguno","Estrato 1","Cuatro","No","No","No","No","A1","49","52","58","51","51","263"
"20162","TI","SB11201620105790","URBANO","N","A","ACADÉMICO","119001000486","119001000486","19","19001","019281","CAUCA","MIXTO","MAÑANA","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA GABRIELA MISTRAL","SEDE GABRIELA MISTRAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/07/2000","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Cinco","Si","Si","No","Si","A1","53","59","56","57","71","301"
"20194","CC","SB11201940071444","RURAL","","A","TÉCNICO","219532002020","219532002020","19","19532","151829","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","INSTITUCIÓN EDUCATIVA LA MESA","LA MESA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/11/2000","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","No Aplica","Estrato 1","3 a 4","No","No","No","No","A1","55","58","58","55","59","287"
"20194","CC","SB11201940071444","RURAL","","A","TÉCNICO","219532002020","219532002020","19","19532","151829","CAUCA","MIXTO","MAÑANA","PATÍA","OFICIAL","INSTITUCIÓN EDUCATIVA LA MESA","LA MESA (sede principal)","S","19","19532","19","19532","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","04/11/2000","F","PATÍA","PATÍA","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","No Aplica","Estrato 1","3 a 4","No","No","No","No","A1","55","58","58","55","59","287"
"20132","TI","SB11201320161221","URBANO","N","A","TÉCNICO","119001001113","119001001113","19","19001","048488","CAUCA","MASCULINO","COMPLETA","POPAYÁN","OFICIAL","DON BOSCO","SEDE DON BOSCO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","19/02/1997","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Estrato 1","Cuatro","No","Si","Si","No","A1","50","49","","","",""
"20132","CR","SB11201320432985","RURAL","","A","ACADÉMICO","219022001185","219022001185","19","19022","134346","CAUCA","MIXTO","MAÑANA","ALMAGUER","OFICIAL","INSTITUCION EDUCATIVA LLACUANAS","LLACUANAS (sede principal)","S","19","19001","19","19022","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/05/1994","M","POPAYÁN","ALMAGUER","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Cinco","No","No","No","No","A-","40","47","","","",""
"20112","TI","SB11201120428837","URBANO","N","A","TÉCNICO","119022001172","119022001172","19","19022","007187","CAUCA","MIXTO","COMPLETA","ALMAGUER","OFICIAL","INSTITUCION EDUCATIVA SAN LUIS","SAN LUIS (sede principal)","S","19","19397","19","19022","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","24/02/1994","M","LA VEGA","ALMAGUER","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria incompleta","Estrato 1","Siete","No","No","No","No","A-","39","36","","","",""
"20201","TI","SB11202010020880","URBANO","N","B","TÉCNICO/ACADÉMICO","319001002054","319001002054","19","19001","039461","CAUCA","MASCULINO","COMPLETA","POPAYÁN","NO OFICIAL","SEMINARIO MENOR ARQUIDIOCESANO","SEMINARIO MENOR ARQUIDIOCESANO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","30/09/0002","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Educación profesional incompleta","Secundaria (Bachillerato) completa","Estrato 2","3 a 4","Si","Si","Si","Si","B1","78","65","68","70","66","340"
"20224","TI","SB11202240583202","URBANO","N","A","ACADÉMICO","119001000486","119001000486","19","19001","227637","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA GABRIELA MISTRAL","SEDE GABRIELA MISTRAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/05/2006","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Técnica o tecnológica completa","Secundaria (Bachillerato) incompleta","Estrato 1","3 a 4","Si","No","Si","No","A2","58","59","63","58","56","295"
"20122","TI","SB11201220426501","URBANO","N","A","TÉCNICO","119001000192","119001000192","19","19001","065805","CAUCA","MIXTO","TARDE","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA COMERCIAL DEL NORTE","SEDE COMERCIAL DEL NORTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","25/04/1995","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) completa","Estrato 2","Cuatro","No","Si","No","No","A-","39","64","","","",""
"20102","CC","SB11201020435854","URBANO","","A","ACADÉMICO","519807000007","519807000007","19","19807","147991","CAUCA","MIXTO","SABATINA","TIMBÍO","NO OFICIAL","FUNDACION GIMNASIO MODERNO DEL CAUCA - SEDE ADMINISTRATIVA","FUNDACION GIMNASIO MODERNO DEL CAUCA - SEDE ADMINISTRATIVA - SEDE PRINCIPAL","S","19","19532","19","19785","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/09/1991","F","PATÍA","SUCRE","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Primaria incompleta","Estrato 1","Seis","No","No","No","No","A1","49.66","42.4","","","",""
"20162","TI","SB11201620321244","URBANO","N","A","ACADÉMICO","119573000134","119573000134","19","19573","145730","CAUCA","MIXTO","TARDE","PUERTO TEJADA","OFICIAL","I.E. SAGRADO CORAZON","I.E. SAGRADO CORAZON - SEDE PRINCIPAL","S","19","19573","19","19573","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","22/10/2000","F","PUERTO TEJADA","PUERTO TEJADA","COLOMBIA","COLOMBIA","N","Cuatro","Primaria completa","Primaria completa","Estrato 2","Siete","No","Si","Si","No","A-","46","43","34","49","42","212"
"20112","TI","SB11201120429466","RURAL","N","A","TÉCNICO/ACADÉMICO","119517000016","119517000016","19","19517","027961","CAUCA","MIXTO","COMPLETA","PÁEZ","OFICIAL","INSTITUCION EDUCATIVA NORMAL SUPERIOR ENRIQUE VALLEJO DE TIERRADENTRO","ESCUELA NORMAL SUPERIOR ENRIQUE VALLEJO DE TIERRADENTRO (SEDE PRINCIPAL)","S","19","19517","19","19517","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/12/1994","M","PÁEZ","PÁEZ","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Dos","No","No","No","No","A1","43","42","","","",""
"20171","TI","SB11201710000012","URBANO","N","B","ACADÉMICO","319001000175","319001000175","19","19001","106179","CAUCA","FEMENINO","MAÑANA","POPAYÁN","NO OFICIAL","COL HOGAR MADRE DE DIOS","COL HOGAR MADRE DE DIOS","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","17/04/2000","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 2","3 a 4","No","No","No","Si","A-","45","57","52","59","55","275"
"20112","TI","SB11201120425088","RURAL","N","A","TÉCNICO/ACADÉMICO","419130001450","419130001450","19","19130","074591","CAUCA","MIXTO","COMPLETA","CAJIBÍO","NO OFICIAL","INSTITUTO TECNICO AGROPECUARIO FORESTAL SMURFIT CARTON DE C.","INSTITUTO TECNICO AGROPECUARIO FORESTAL SMURFIT CARTON DE C.","S","19","19001","19","19130","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","13/12/1995","F","POPAYÁN","CAJIBÍO","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional incompleta","Estrato 1","Tres","No","Si","Si","Si","A1","49","56","","","",""
"20132","TI","SB11201320328926","RURAL","N","A","TÉCNICO","219760000541","219760000541","19","19760","048546","CAUCA","MIXTO","COMPLETA","SOTARA","OFICIAL","I.E.A. LOS COMUNEROS","I.E. AGROPECUARIA LOS COMUNEROS - SEDE PRINCIPAL","S","19","19001","19","19760","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/08/1995","M","POPAYÁN","SOTARA","COLOMBIA","COLOMBIA","N","Uno","Primaria incompleta","Primaria incompleta","Estrato 1","Cuatro","No","No","No","No","A1","43","22","","","",""
"20172","TI","SB11201720575559","RURAL","N","A","TÉCNICO","219397000461","219397000461","19","19397","048470","CAUCA","MIXTO","MAÑANA","LA VEGA","OFICIAL","INSTITUCION EDUCATIVA AGROPECUARIO SAN FRANCISCO JAVIER","SAN FRANCISCO JAVIER (sede principal)","S","19","19397","19","19397","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/10/2000","M","LA VEGA","LA VEGA","COLOMBIA","COLOMBIA","N","Cinco","Técnica o tecnológica completa","No sabe","Estrato 2","5 a 6","No","No","No","No","A1","50","47","50","50","53","250"
"20211","CC","SB11202110065107","URBANO","N","OTRO","ACADÉMICO","319001004404","319001004404","19","19001","087577","CAUCA","MIXTO","SABATINA","POPAYÁN","NO OFICIAL","BTO FORMAL DE ADULTOS DEL CAUCA","BTO FORMAL DE ADULTOS DEL CAUCA","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","27/11/1998","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","","","","","","","","","","A-","44","50","38","41","46","219"
"20142","CC","SB11201420458109","URBANO","N","A","ACADÉMICO","319355000857","319355000857","19","19355","007328","CAUCA","MIXTO","MAÑANA","INZA","OFICIAL","INSTITUCION EDUCATIVA INZA","COLEGIO ACADEMICO MIXTO INZA (COL. COOP. DE INZA)","S","19","19355","19","19355","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","06/10/1995","M","INZÁ","INZÁ","COLOMBIA","COLOMBIA","N","Seis","Secundaria (Bachillerato) incompleta","Secundaria (Bachillerato) incompleta","Estrato 1","Cuatro","No","No","No","No","A-","47","42","40","36","44","205"
"20122","TI","SB11201220516249","URBANO","N","A","ACADÉMICO","119001000079","119001000079","19","19001","007179","CAUCA","MIXTO","MAÑANA","POPAYÁN","OFICIAL","INSTITUCION EDUCATIVA JOSE EUSEBIO CARO","SEDE JOSE EUSEBIO CARO","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","10/11/1993","M","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Cuatro","Primaria incompleta","Ninguno","Estrato 1","Cinco","No","No","No","No","A1","45","46","","","",""
"20102","TI","SB11201020429536","URBANO","N","A","ACADÉMICO","119001001474","119001001474","19","19001","007062","CAUCA","FEMENINO","MAÑANA","POPAYÁN","OFICIAL","SAGRADO CORAZ¿N DE JES¿S","SEDE SAGRADO CORAZON","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","18/12/1992","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Secundaria (Bachillerato) completa","Postgrado","Estrato 5","Tres","Si","Si","Si","Si","A1","56.09","65.63","","","",""
"20194","TI","SB11201940558997","URBANO","","A","ACADÉMICO","319001004677","319001004677","19","19001","131599","CAUCA","MIXTO","TARDE","POPAYÁN","NO OFICIAL","COLEGIO INSTITUTO  BOLIVARIANO","COLEGIO INSTITUTO  BOLIVARIANO - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","28/09/2001","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional completa","Estrato 2","3 a 4","Si","Si","Si","Si","A-","37","49","43","44","46","224"
"20194","TI","SB11201940558997","URBANO","","A","ACADÉMICO","319001004677","319001004677","19","19001","131599","CAUCA","MIXTO","TARDE","POPAYÁN","NO OFICIAL","COLEGIO INSTITUTO  BOLIVARIANO","COLEGIO INSTITUTO  BOLIVARIANO - SEDE PRINCIPAL","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","28/09/2001","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Tres","Educación profesional completa","Educación profesional completa","Estrato 2","3 a 4","Si","Si","Si","Si","A-","37","49","43","44","46","224"
"20162","CR","SB11201620053964","URBANO","N","A","TÉCNICO","119001000192","119001000192","19","19001","065805","CAUCA","MIXTO","TARDE","POPAYAN","OFICIAL","INSTITUCION EDUCATIVA COMERCIAL DEL NORTE","SEDE COMERCIAL DEL NORTE","S","19","19001","19","19001","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","23/11/1997","F","POPAYÁN","POPAYÁN","COLOMBIA","COLOMBIA","N","Dos","Primaria incompleta","Primaria incompleta","Estrato 1","Ocho","No","No","No","No","A1","53","51","54","45","48","248"
"20152","TI","SB11201520274674","RURAL","","A","TÉCNICO/ACADÉMICO","219698000483","219698000483","19","19698","150854","CAUCA","MIXTO","MAÑANA","SANTANDER DE QUILICHAO","OFICIAL","INST EDUC LA ESPERANZA ANTES (CENT EDUC LA ESPERANZA)","ESCUELA RURAL MIXTA LA PALOMERA","S","19","19698","19","19698","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","26/08/1998","F","SANTANDER DE QUILICHAO","SANTANDER DE QUILICHAO","COLOMBIA","COLOMBIA","N","Tres","Secundaria (Bachillerato) completa","Secundaria (Bachillerato) completa","Estrato 1","Cinco","No","No","No","No","A1","52","47","49","47","38","229"
"20132","TI","SB11201320262066","RURAL","","A","ACADÉMICO","219693000019","219693000019","19","19693","138883","CAUCA","MIXTO","COMPLETA","SAN SEBASTIÁN","OFICIAL","I.E. TÉCNICA EN SISTEMAS SANTIAGO","SANTIAGO (sede principal)","S","19","19100","19","19693","CAUCA","CAUCA","PUBLICAR","ESTUDIANTE","11/03/1997","F","BOLÍVAR","SAN SEBASTIÁN","COLOMBIA","COLOMBIA","N","Tres","Primaria incompleta","Primaria completa","Estrato 1","Cuatro","No","No","No","No","A1","45","38","","","",""
